node_id,typology_label,sis_score,views,sis_high,views_high
92890,non,38519.666666666664,2327,False,False
82734,non,65447.5,2653,False,False
36807,non,101138.83333333333,1297,False,False
6264,non,115422.5,1493,False,False
108734,overrated,44115.833333333336,36130,False,True
82223,non,53869.666666666664,2584,False,False
10506,non,7568.166666666667,4167,False,False
64069,non,47145.833333333336,1272,False,False
53396,non,27342.166666666668,13721,False,False
64749,overrated,5478.833333333333,1303599,False,True
162014,non,20581.666666666668,1844,False,False
3760,overrated,29308.333333333332,238891,False,True
45726,non,77519.0,3201,False,False
69407,overrated,57250.833333333336,62516,False,True
75925,overrated,59253.5,62523,False,True
116472,overrated,1757.8333333333333,79179,False,True
136179,overrated,1040.8333333333333,885067,False,True
40191,overrated,46985.666666666664,46568,False,True
52549,non,39381.333333333336,14054,False,False
50049,non,41289.0,3698,False,False
24073,overrated,29379.666666666668,43855,False,True
117361,non,51958.666666666664,984,False,False
6087,non,117959.5,6289,False,False
68115,overrated,9832.833333333334,33955,False,True
15715,non,110036.0,1654,False,False
14197,overrated,11427.166666666666,129543,False,True
134312,non,38778.5,8845,False,False
141747,non,46379.0,9298,False,False
67694,non,51877.166666666664,2620,False,False
115516,non,14328.166666666666,18529,False,False
113932,overrated,35614.333333333336,25379,False,True
146527,non,103801.16666666667,2302,False,False
16904,non,11273.833333333334,9103,False,False
148542,non,92613.83333333333,710,False,False
166028,overrated,7699.833333333333,81116,False,True
134838,non,99567.0,1184,False,False
128693,non,18978.333333333332,10175,False,False
40463,non,3721.1666666666665,887,False,False
16099,non,21646.166666666668,1648,False,False
27746,overrated,51796.0,67894,False,True
25259,non,58115.666666666664,6089,False,False
44129,overrated,70697.83333333333,43655,False,True
10495,non,42185.333333333336,254,False,False
152600,non,51901.666666666664,3082,False,False
101507,overrated,18572.666666666668,1215048,False,True
53597,non,70519.0,5600,False,False
122421,non,23453.5,9437,False,False
60063,overrated,13445.0,53892,False,True
9646,non,25612.666666666668,8840,False,False
92409,non,17188.166666666668,20158,False,False
74425,overrated,27989.0,115044,False,True
13540,non,20431.5,5628,False,False
53682,non,123052.5,5484,False,False
15504,non,55275.0,6889,False,False
104,non,12564.833333333334,10540,False,False
140417,non,46811.333333333336,2503,False,False
30485,hidden,136835.0,1871,True,False
79675,non,64046.5,16125,False,False
143877,non,47754.5,20145,False,False
60832,non,107500.33333333333,2317,False,False
67529,hidden,136509.83333333334,871,True,False
116887,overrated,43171.5,181783,False,True
16266,non,117868.33333333333,7306,False,False
19440,hidden,138376.66666666666,1651,True,False
58792,non,75430.33333333333,6618,False,False
55386,non,87597.83333333333,16583,False,False
13553,non,6205.0,6702,False,False
107877,overrated,23166.333333333332,420121,False,True
117970,non,41434.5,1831,False,False
121977,non,131129.83333333334,2109,False,False
150943,non,72257.0,982,False,False
21755,non,63139.333333333336,13804,False,False
77513,non,7661.0,4597,False,False
7690,non,107449.83333333333,936,False,False
45077,non,32714.5,8123,False,False
142091,overrated,60839.666666666664,21284,False,True
34129,non,35747.5,5956,False,False
164103,non,80411.33333333333,3698,False,False
5961,overrated,22077.833333333332,81630,False,True
50243,non,118401.16666666667,184,False,False
102274,non,62485.5,10373,False,False
120921,non,35072.333333333336,8575,False,False
50167,non,80560.66666666667,835,False,False
84762,non,97681.83333333333,10933,False,False
59696,non,114922.0,1147,False,False
56027,overrated,9755.666666666666,81998,False,True
138277,non,85984.83333333333,1067,False,False
136212,non,47737.333333333336,175,False,False
124582,non,47684.5,565,False,False
110350,non,71811.66666666667,11012,False,False
33860,non,100389.83333333333,8246,False,False
122073,non,15881.5,4061,False,False
24096,non,81026.83333333333,2181,False,False
73995,non,82464.33333333333,4543,False,False
114890,overrated,35859.166666666664,20701,False,True
141668,non,47171.166666666664,13429,False,False
76666,non,113513.33333333333,3647,False,False
82611,non,53318.166666666664,7702,False,False
84776,non,58828.5,2159,False,False
1309,non,58056.0,15011,False,False
86589,non,38381.166666666664,1507,False,False
45716,hidden,135652.66666666666,5882,True,False
35015,hidden,140420.66666666666,1020,True,False
28161,non,67239.16666666667,485,False,False
133937,non,54208.833333333336,20251,False,False
83303,non,53198.666666666664,9389,False,False
25102,overrated,1377.0,6951870,False,True
85495,non,52541.0,7079,False,False
123066,non,81267.33333333333,3433,False,False
30152,non,112513.83333333333,1815,False,False
132436,non,73530.33333333333,7813,False,False
167535,overrated,45237.5,29266,False,True
50825,non,81003.5,2463,False,False
98075,overrated,15050.0,29747,False,True
8048,non,26008.5,8885,False,False
88078,hidden,140139.5,502,True,False
67977,overrated,51692.166666666664,84551,False,True
55928,hidden,142765.83333333334,229,True,False
23654,non,46428.5,14104,False,False
107322,non,32042.5,5087,False,False
48089,non,32951.833333333336,4194,False,False
71347,non,72062.16666666667,9344,False,False
9782,non,120784.33333333333,1793,False,False
57069,non,74580.66666666667,3467,False,False
41843,overrated,15884.166666666666,82533,False,True
57402,overrated,14789.5,46637,False,True
131393,overrated,19083.0,28698,False,True
65321,non,64029.5,2617,False,False
69371,non,94873.0,1119,False,False
56758,non,83159.16666666667,7867,False,False
71745,non,58135.333333333336,7944,False,False
56216,non,85661.83333333333,117,False,False
28620,overrated,45068.166666666664,53657,False,True
127819,non,10063.166666666666,14641,False,False
83545,hidden,132848.5,2930,True,False
139887,non,22399.666666666668,182,False,False
13986,non,59199.666666666664,10775,False,False
134650,non,61170.333333333336,7472,False,False
21046,non,70581.5,3259,False,False
92175,overrated,21534.666666666668,20936,False,True
36996,overrated,19523.5,21391,False,True
150138,non,83327.83333333333,15228,False,False
54398,non,37447.833333333336,1495,False,False
133350,non,32206.333333333332,5669,False,False
161702,non,12428.166666666666,1136,False,False
111666,non,44016.666666666664,7771,False,False
85170,non,15329.166666666666,8498,False,False
53445,non,14311.666666666666,10123,False,False
55832,non,30062.0,7964,False,False
60785,hidden,149269.33333333334,1225,True,False
81353,overrated,55988.0,227696,False,True
22873,non,78058.66666666667,1037,False,False
33203,hidden,143719.16666666666,1033,True,False
118950,overrated,35038.166666666664,43845,False,True
135646,non,72551.66666666667,271,False,False
3553,non,52842.666666666664,4559,False,False
156106,overrated,6290.833333333333,136786,False,True
71029,non,26331.666666666668,1108,False,False
90640,non,131937.16666666666,1980,False,False
111091,non,90566.66666666667,626,False,False
58721,overrated,7456.666666666667,48607,False,True
83975,non,99357.16666666667,6931,False,False
67625,overrated,21098.0,31610,False,True
15828,non,120975.83333333333,4747,False,False
150658,non,15782.166666666666,731,False,False
51358,non,6412.5,5484,False,False
137709,overrated,37074.833333333336,45028,False,True
152963,non,45828.5,4647,False,False
92957,non,52843.666666666664,2149,False,False
94356,non,86282.66666666667,1541,False,False
42378,non,48275.666666666664,4757,False,False
119984,non,48790.0,4355,False,False
87735,overrated,62708.666666666664,20846,False,True
92470,hidden,138814.0,1256,True,False
61064,non,99932.16666666667,75,False,False
78187,non,103513.16666666667,965,False,False
65967,non,31740.166666666668,418,False,False
148604,overrated,18932.666666666668,36650,False,True
99370,non,96059.83333333333,1631,False,False
27932,non,19735.166666666668,2103,False,False
167715,non,10874.5,3517,False,False
28477,non,87247.5,1812,False,False
106255,non,65308.5,2426,False,False
128596,non,112426.16666666667,2668,False,False
112782,non,48769.833333333336,4087,False,False
112569,non,63407.333333333336,3180,False,False
60456,non,54174.0,3447,False,False
99283,non,25203.0,11793,False,False
88045,non,53372.833333333336,1381,False,False
70061,non,79770.83333333333,3220,False,False
58647,non,117388.66666666667,6938,False,False
167386,overrated,22183.833333333332,1311751,False,True
137368,overrated,57437.833333333336,20457,False,True
105166,non,43210.5,19557,False,False
63605,overrated,19170.5,33679,False,True
27185,non,42642.333333333336,9249,False,False
29318,non,43092.666666666664,3273,False,False
66793,non,73104.0,680,False,False
81201,overrated,24782.0,43882,False,True
167895,non,56538.0,3300,False,False
50761,non,63250.166666666664,3788,False,False
5825,non,66924.83333333333,2405,False,False
45482,overrated,65393.333333333336,21194,False,True
33298,overrated,57197.333333333336,42815,False,True
156366,non,30899.666666666668,6931,False,False
110617,overrated,45707.5,82001,False,True
80855,non,21457.333333333332,10624,False,False
83256,non,42365.0,12306,False,False
141576,overrated,40277.0,26200,False,True
59755,non,114490.0,1147,False,False
74145,non,50717.166666666664,5096,False,False
78530,non,72890.5,7788,False,False
50812,non,68630.16666666667,4104,False,False
13716,non,50371.666666666664,6196,False,False
76104,non,44058.166666666664,4762,False,False
4257,non,129222.83333333333,1893,False,False
35259,overrated,7190.166666666667,2977896,False,True
79128,non,76695.33333333333,1992,False,False
79261,non,37188.833333333336,2496,False,False
20573,overrated,24229.5,122381,False,True
53980,overrated,19069.166666666668,30100,False,True
119867,non,77613.0,1650,False,False
22134,overrated,16291.5,53607,False,True
35521,non,89008.16666666667,14083,False,False
90439,non,12458.833333333334,3620,False,False
850,overrated,16833.666666666668,34058,False,True
29648,non,115206.83333333333,2613,False,False
151782,non,47231.333333333336,8920,False,False
54161,non,8284.5,8611,False,False
73703,non,96675.0,1934,False,False
52267,non,114316.16666666667,1919,False,False
118756,overrated,28151.666666666668,20508,False,True
14411,non,27312.333333333332,17412,False,False
132345,overrated,33171.666666666664,62873,False,True
59423,non,35985.833333333336,3804,False,False
147931,non,73327.83333333333,2005,False,False
62402,overrated,25742.0,32969,False,True
23758,non,44286.333333333336,1901,False,False
110430,overrated,7625.0,104668,False,True
49311,non,7768.166666666667,15215,False,False
68252,non,104965.0,241,False,False
89106,non,20524.666666666668,9365,False,False
129683,non,55077.666666666664,136,False,False
66396,non,100676.33333333333,1886,False,False
1644,overrated,5067.333333333333,54079,False,True
25572,non,87568.5,535,False,False
32660,non,31733.833333333332,6954,False,False
155763,non,12973.0,749,False,False
120927,overrated,21742.166666666668,490896,False,True
45285,non,58422.166666666664,801,False,False
89243,non,77962.66666666667,314,False,False
55162,overrated,25803.333333333332,30657,False,True
84250,non,51529.0,1226,False,False
64756,non,71255.0,2506,False,False
37618,non,96537.66666666667,12276,False,False
166326,overrated,26185.833333333332,35806,False,True
42227,non,7942.833333333333,5703,False,False
57277,non,58026.5,221,False,False
34996,overrated,12705.166666666666,5639160,False,True
75857,overrated,36095.0,37806,False,True
107136,non,7375.833333333333,3071,False,False
156412,overrated,32028.5,25573,False,True
25754,overrated,25358.166666666668,22187,False,True
30483,non,52517.166666666664,4807,False,False
120173,overrated,32915.5,665225,False,True
92014,overrated,75696.0,22130,False,True
12085,non,28487.5,2300,False,False
162918,non,65207.166666666664,1809,False,False
46169,non,19908.0,8527,False,False
27840,non,63863.166666666664,1299,False,False
25036,overrated,40384.5,27380,False,True
28355,non,52300.666666666664,2469,False,False
84812,non,48773.5,8938,False,False
32724,non,33078.833333333336,14630,False,False
90822,non,15676.166666666666,8110,False,False
95146,non,48983.833333333336,1563,False,False
35009,non,87972.0,3189,False,False
84688,non,71388.16666666667,8690,False,False
31051,hidden,132971.5,189,True,False
35600,non,67520.5,1001,False,False
2888,non,15558.333333333334,8561,False,False
144562,non,44049.166666666664,4001,False,False
53586,non,114922.66666666667,1881,False,False
36723,non,109351.83333333333,528,False,False
53741,non,41928.0,15314,False,False
70892,non,43036.5,2449,False,False
166479,non,79261.33333333333,2306,False,False
25311,non,38973.333333333336,3439,False,False
2088,non,30731.333333333332,4455,False,False
43271,overrated,8314.5,92627,False,True
28317,non,30048.166666666668,4854,False,False
120203,non,72750.5,12273,False,False
112823,non,126404.83333333333,6501,False,False
24392,overrated,11957.0,9524566,False,True
132980,overrated,51206.333333333336,100191,False,True
104325,non,58573.666666666664,624,False,False
165766,overrated,43239.0,36056,False,True
19650,non,84836.33333333333,2090,False,False
58108,non,6484.833333333333,3265,False,False
153784,non,86862.0,8174,False,False
68564,non,87976.33333333333,1438,False,False
39360,non,26558.666666666668,18308,False,False
72033,overrated,47345.833333333336,87196,False,True
123344,hidden,135575.0,3098,True,False
69782,non,39362.166666666664,12311,False,False
77011,non,13872.166666666666,15652,False,False
67487,non,75266.16666666667,2865,False,False
73872,non,80590.83333333333,4784,False,False
111028,non,80382.5,9663,False,False
118333,non,96775.83333333333,864,False,False
70295,non,98754.5,779,False,False
93615,hidden,141622.5,1409,True,False
93866,non,96428.33333333333,4752,False,False
98132,non,33036.666666666664,16376,False,False
90407,non,7392.333333333333,2181,False,False
6813,non,49486.666666666664,576,False,False
57975,non,108635.16666666667,5892,False,False
91641,overrated,13875.333333333334,39960,False,True
84120,non,58245.666666666664,2289,False,False
71606,non,53768.833333333336,11964,False,False
6928,non,67350.33333333333,167,False,False
81408,non,20671.5,11161,False,False
3119,non,21512.833333333332,5381,False,False
87411,non,54283.833333333336,7945,False,False
11690,non,17775.833333333332,5615,False,False
120536,overrated,17547.5,27384,False,True
6683,non,11365.5,6820,False,False
47883,non,51120.833333333336,3134,False,False
52211,overrated,6462.166666666667,2867538,False,True
165364,non,63110.666666666664,1815,False,False
79819,non,42742.833333333336,1920,False,False
103855,non,40104.166666666664,9621,False,False
21664,non,65872.66666666667,1454,False,False
40821,non,60043.5,737,False,False
81626,non,93711.0,8687,False,False
104609,non,36937.666666666664,15839,False,False
20486,non,60933.333333333336,2406,False,False
122875,non,32625.166666666668,8492,False,False
48148,non,13871.5,9057,False,False
114907,non,43097.5,2185,False,False
30803,non,53526.833333333336,1520,False,False
71066,overrated,13321.5,59772,False,True
51423,non,46417.833333333336,2566,False,False
151379,non,57118.0,595,False,False
68241,non,21342.833333333332,2009,False,False
61319,non,66864.16666666667,14941,False,False
148776,hidden,148673.16666666666,2054,True,False
81600,overrated,25476.166666666668,195901,False,True
100399,overrated,20485.5,198628,False,True
89452,overrated,31743.5,54787,False,True
85045,non,47099.333333333336,5751,False,False
61984,non,86573.83333333333,620,False,False
43317,overrated,14755.5,55024,False,True
18657,non,46641.5,513,False,False
112121,overrated,23668.833333333332,37683,False,True
90129,overrated,15377.333333333334,216319,False,True
95902,non,13593.5,1897,False,False
79273,non,73086.33333333333,5361,False,False
127126,non,17401.166666666668,19665,False,False
67143,non,23184.0,3961,False,False
163535,overrated,30663.0,64246,False,True
73819,non,17789.166666666668,13032,False,False
163448,overrated,18503.166666666668,188972,False,True
93181,non,85325.5,1184,False,False
115252,overrated,43991.666666666664,742059,False,True
59265,non,104621.33333333333,703,False,False
90600,non,77428.5,6897,False,False
144211,non,37727.5,11011,False,False
157386,non,62111.833333333336,2323,False,False
33268,overrated,31343.0,187886,False,True
20344,non,49221.0,1260,False,False
158430,non,66499.0,2174,False,False
109401,non,34899.833333333336,3750,False,False
166717,overrated,35220.166666666664,29552,False,True
34866,non,22074.666666666668,16818,False,False
138469,non,38977.666666666664,9949,False,False
127592,non,20719.833333333332,11274,False,False
98359,non,72886.83333333333,4189,False,False
162980,non,55033.333333333336,5375,False,False
69225,non,50907.333333333336,9363,False,False
99725,non,62796.666666666664,6664,False,False
62372,non,73279.16666666667,1471,False,False
34298,non,88754.33333333333,564,False,False
78249,overrated,16356.166666666666,21170,False,True
112745,non,35999.833333333336,1443,False,False
43344,non,27068.166666666668,1270,False,False
7334,overrated,6035.166666666667,31374,False,True
146248,non,78372.5,3415,False,False
155707,non,47950.666666666664,1199,False,False
30754,non,66240.16666666667,4063,False,False
15775,non,35464.833333333336,8347,False,False
5614,non,46361.333333333336,4375,False,False
77760,non,71016.33333333333,2527,False,False
25307,non,96008.83333333333,619,False,False
51598,non,80030.5,5609,False,False
91442,non,33472.5,9993,False,False
20524,non,118214.33333333333,992,False,False
28689,overrated,23783.833333333332,139599,False,True
32927,non,71425.66666666667,1255,False,False
131411,non,41313.833333333336,3558,False,False
91989,non,34012.333333333336,9219,False,False
112606,hidden,154979.66666666666,2804,True,False
10405,non,72817.33333333333,7457,False,False
127037,non,42627.0,11912,False,False
143083,non,69011.66666666667,3898,False,False
103484,overrated,7838.166666666667,25952,False,True
94456,non,49091.666666666664,10098,False,False
50805,non,93604.16666666667,2954,False,False
52659,non,60005.166666666664,875,False,False
75593,non,31850.666666666668,9325,False,False
153945,non,78903.33333333333,4340,False,False
73813,non,55375.5,5680,False,False
4595,non,77877.33333333333,3622,False,False
36929,non,62881.333333333336,18366,False,False
16600,overrated,50906.666666666664,22456,False,True
2408,non,36318.0,3234,False,False
77250,non,10182.666666666666,8970,False,False
64528,non,75921.33333333333,10892,False,False
109293,non,74191.0,961,False,False
71490,non,14547.5,2917,False,False
39748,non,104911.0,1947,False,False
67142,non,73945.16666666667,423,False,False
98969,non,67338.5,2636,False,False
1853,overrated,32408.166666666668,35778,False,True
95335,non,109573.16666666667,4013,False,False
70433,overrated,14028.166666666666,68649,False,True
72938,non,31156.0,13378,False,False
148751,non,79185.16666666667,5267,False,False
108351,overrated,3599.8333333333335,750522,False,True
118243,non,65274.666666666664,12779,False,False
31764,hidden,138254.5,351,True,False
143515,non,47443.833333333336,5806,False,False
122326,non,8201.333333333334,13007,False,False
33237,non,12688.833333333334,7081,False,False
69234,non,49847.5,15324,False,False
82755,non,17572.0,5611,False,False
83383,non,76650.33333333333,3117,False,False
111765,non,44959.5,6950,False,False
62233,non,59216.166666666664,1830,False,False
16401,overrated,17677.833333333332,69996,False,True
50537,non,26969.833333333332,2460,False,False
49540,non,49461.666666666664,1492,False,False
164827,non,13843.166666666666,9051,False,False
62385,non,40237.0,7382,False,False
47023,non,77544.5,4222,False,False
116691,non,90108.5,997,False,False
13327,overrated,82330.66666666667,31920,False,True
86972,non,76195.0,3601,False,False
14009,non,97234.5,991,False,False
99073,non,9062.5,4770,False,False
39954,overrated,3880.8333333333335,182447,False,True
103717,non,69625.0,435,False,False
54675,non,16746.166666666668,5164,False,False
155708,non,7373.166666666667,211,False,False
27073,non,32797.0,9124,False,False
60436,non,71869.0,1582,False,False
20520,non,14181.666666666666,395,False,False
55894,overrated,90244.16666666667,29750,False,True
40079,non,85510.33333333333,639,False,False
59562,overrated,5493.833333333333,79215,False,True
11632,non,46870.333333333336,2624,False,False
47412,hidden,157099.33333333334,1014,True,False
154383,non,78375.83333333333,3300,False,False
159402,non,52249.833333333336,2546,False,False
108494,non,34359.166666666664,9446,False,False
65959,non,72384.0,12290,False,False
47372,non,82021.83333333333,5033,False,False
144152,overrated,9611.333333333334,98319,False,True
147424,non,80462.16666666667,1390,False,False
71166,non,20340.5,1588,False,False
154115,non,64772.0,1968,False,False
75605,non,73742.16666666667,15151,False,False
52298,non,43774.833333333336,6237,False,False
63689,overrated,1600.8333333333333,758248,False,True
119219,overrated,75467.83333333333,25524,False,True
4829,overrated,43816.0,170179,False,True
21113,non,62790.666666666664,3065,False,False
94925,overrated,51094.666666666664,25861,False,True
70465,overrated,26999.666666666668,29360,False,True
86588,overrated,84611.16666666667,31498,False,True
30207,overrated,85298.33333333333,39028,False,True
101799,non,60461.833333333336,8959,False,False
82912,non,28990.5,1096,False,False
3391,non,107531.83333333333,12995,False,False
117664,non,51984.5,4177,False,False
8850,non,71673.0,12358,False,False
97061,overrated,7034.0,248021,False,True
81937,overrated,12511.0,24852,False,True
42007,non,14121.666666666666,840,False,False
67638,non,27750.0,2905,False,False
10270,non,94389.16666666667,930,False,False
136244,non,58250.333333333336,874,False,False
61251,non,33562.5,3462,False,False
85458,non,115415.66666666667,2951,False,False
1702,non,40247.333333333336,4194,False,False
165054,non,82912.5,5188,False,False
164596,overrated,71798.83333333333,55927,False,True
101416,non,58274.833333333336,2475,False,False
116725,non,38048.166666666664,1185,False,False
88814,non,99209.66666666667,12147,False,False
102886,overrated,10215.333333333334,22851,False,True
24802,hidden,149067.83333333334,5714,True,False
140632,non,72692.0,6780,False,False
84888,overrated,6285.0,50273,False,True
66954,non,16986.833333333332,1625,False,False
41095,non,34151.833333333336,17443,False,False
89988,non,46585.833333333336,11858,False,False
24680,non,113058.83333333333,951,False,False
52311,non,38783.333333333336,2981,False,False
88580,non,66922.66666666667,3185,False,False
95594,non,109119.5,2370,False,False
117280,hidden,139409.16666666666,320,True,False
157231,overrated,60843.666666666664,25018,False,True
27592,non,26905.333333333332,3204,False,False
57731,non,58703.0,9105,False,False
141683,non,20306.333333333332,8585,False,False
13891,non,102269.5,7008,False,False
18386,overrated,20506.666666666668,30892,False,True
4617,non,27368.0,19206,False,False
86480,hidden,143911.5,329,True,False
134302,non,79127.33333333333,3379,False,False
155469,non,28397.833333333332,12367,False,False
33710,overrated,43759.0,29765,False,True
95860,non,32303.666666666668,4912,False,False
129290,non,51508.5,1274,False,False
160214,non,108020.5,10130,False,False
8055,non,41681.666666666664,930,False,False
25141,non,28259.666666666668,13615,False,False
21931,overrated,36007.166666666664,33530,False,True
71693,non,128131.33333333333,561,False,False
100116,hidden,140375.83333333334,6309,True,False
87327,non,42056.5,6893,False,False
78849,non,53670.0,427,False,False
149627,non,106823.5,16302,False,False
154333,non,121636.66666666667,9777,False,False
125594,overrated,15871.833333333334,64016,False,True
43935,overrated,11335.666666666666,24407,False,True
78285,non,112446.83333333333,967,False,False
91903,non,85360.33333333333,2147,False,False
64766,non,119590.0,948,False,False
116043,non,62693.166666666664,1468,False,False
116105,non,110509.16666666667,3142,False,False
156244,non,40463.333333333336,5843,False,False
37013,overrated,2543.5,66911,False,True
144626,non,53070.5,757,False,False
93173,non,50420.333333333336,8129,False,False
141608,non,15812.333333333334,2283,False,False
28984,non,37739.5,16861,False,False
110746,non,84627.83333333333,1534,False,False
4624,overrated,45886.333333333336,61487,False,True
104059,non,93181.83333333333,1815,False,False
29286,non,66445.5,17682,False,False
59068,overrated,14929.5,33184,False,True
119749,non,32558.166666666668,8957,False,False
92651,non,119892.16666666667,3373,False,False
153755,overrated,15284.5,29360,False,True
94810,non,33882.833333333336,5000,False,False
29915,non,102272.83333333333,14201,False,False
66353,overrated,2529.1666666666665,240523,False,True
3538,overrated,10172.166666666666,676893,False,True
928,non,72230.83333333333,12569,False,False
9802,non,8367.166666666666,18374,False,False
149143,hidden,132514.16666666666,1828,True,False
152582,overrated,42409.166666666664,33319,False,True
93145,non,62346.833333333336,1397,False,False
100445,non,12249.0,4406,False,False
123478,non,56419.5,11801,False,False
160158,non,59555.333333333336,2411,False,False
124236,overrated,33818.0,35941,False,True
93979,overrated,21557.5,29048,False,True
159159,non,5019.833333333333,1341,False,False
14044,non,67437.33333333333,1325,False,False
25654,non,15145.833333333334,5277,False,False
140031,non,42506.5,3502,False,False
158635,non,78970.83333333333,724,False,False
75710,non,52060.166666666664,18992,False,False
55052,non,39915.666666666664,2047,False,False
3646,overrated,513.1666666666666,14476029,False,True
162048,non,63298.0,3566,False,False
93682,overrated,8039.833333333333,23971,False,True
138751,non,28353.833333333332,15395,False,False
96973,non,71710.16666666667,267,False,False
66882,non,10679.166666666666,20326,False,False
43382,non,15747.5,2871,False,False
128783,non,38562.5,2222,False,False
140408,non,38657.833333333336,7000,False,False
73284,non,78094.0,1177,False,False
76532,non,13706.5,9700,False,False
59948,non,118730.16666666667,2792,False,False
118025,non,48100.5,4213,False,False
160460,overrated,51368.666666666664,211042,False,True
54862,overrated,2296.5,235432,False,True
43730,non,62614.666666666664,5272,False,False
162350,non,39286.333333333336,7594,False,False
8756,non,17544.166666666668,19766,False,False
125483,overrated,13027.166666666666,536304,False,True
17204,non,13130.0,745,False,False
127056,non,25443.166666666668,1161,False,False
91636,overrated,60327.5,21986,False,True
40057,non,78759.0,9322,False,False
167496,non,8106.333333333333,12973,False,False
133928,overrated,27866.166666666668,21091,False,True
20347,non,68543.5,11734,False,False
100790,non,20584.666666666668,6525,False,False
19283,non,107251.16666666667,709,False,False
78894,non,34068.166666666664,3642,False,False
47699,non,53844.833333333336,2030,False,False
106771,overrated,4816.666666666667,610205,False,True
42136,non,49432.0,2738,False,False
87866,non,19743.166666666668,4794,False,False
18818,non,73253.83333333333,1623,False,False
137223,non,31630.166666666668,1596,False,False
127443,non,104109.0,7835,False,False
157581,non,30135.166666666668,9136,False,False
130920,overrated,52438.833333333336,66086,False,True
16688,non,75560.16666666667,916,False,False
163168,overrated,62655.166666666664,50380,False,True
160669,non,130051.83333333333,7250,False,False
11432,non,52114.833333333336,8967,False,False
131028,non,58948.0,342,False,False
92694,non,13726.5,18778,False,False
58145,non,59746.666666666664,4275,False,False
110213,non,72786.16666666667,978,False,False
53490,non,123600.16666666667,600,False,False
20253,non,53746.333333333336,7404,False,False
2395,non,14167.5,5401,False,False
83598,non,48434.166666666664,3396,False,False
11588,non,95940.66666666667,3034,False,False
21723,non,50003.833333333336,3281,False,False
91236,non,63499.833333333336,3211,False,False
84008,non,48278.0,1096,False,False
20254,non,45998.0,5194,False,False
165423,non,104181.0,6680,False,False
64288,overrated,5794.166666666667,29164,False,True
11785,non,66505.16666666667,4490,False,False
87246,non,131243.16666666666,496,False,False
5506,overrated,89333.0,29408,False,True
31719,overrated,22130.833333333332,238398,False,True
21293,overrated,13794.833333333334,81043,False,True
61909,non,21284.5,2237,False,False
44347,non,74326.16666666667,1092,False,False
127886,overrated,9360.833333333334,28626,False,True
64506,non,48416.666666666664,1983,False,False
36706,overrated,2199.5,6833479,False,True
55742,non,15197.166666666666,6706,False,False
48409,overrated,30781.333333333332,35108,False,True
30514,non,64741.666666666664,5194,False,False
67556,non,56232.833333333336,111,False,False
161526,non,37559.833333333336,5806,False,False
40654,non,81302.5,5130,False,False
66056,overrated,54115.333333333336,144809,False,True
71560,non,27048.833333333332,11603,False,False
56411,hidden,143484.83333333334,578,True,False
35012,non,32360.833333333332,769,False,False
78843,overrated,18828.666666666668,53738,False,True
70527,non,72455.83333333333,2275,False,False
32719,non,124732.16666666667,2427,False,False
130734,non,19545.5,1495,False,False
30349,non,119209.83333333333,4224,False,False
44745,overrated,33271.333333333336,22264,False,True
35974,non,60041.5,1221,False,False
26995,non,60281.333333333336,7383,False,False
75343,non,98661.5,503,False,False
8405,non,36582.166666666664,1144,False,False
40277,non,109338.0,1813,False,False
12667,non,99033.83333333333,500,False,False
31060,non,7447.333333333333,2349,False,False
94219,non,85381.16666666667,4972,False,False
23649,non,54257.0,1810,False,False
65955,overrated,18370.0,225184,False,True
116631,non,116483.16666666667,5087,False,False
145800,non,49694.666666666664,963,False,False
123523,non,75820.5,6555,False,False
135703,overrated,14771.666666666666,140427,False,True
101363,overrated,4196.5,334514,False,True
926,non,29185.833333333332,5413,False,False
54543,overrated,48311.666666666664,1047988,False,True
56970,overrated,47405.833333333336,40004,False,True
7711,non,78927.16666666667,8547,False,False
18914,non,68641.5,1903,False,False
139761,overrated,1838.5,328674,False,True
84305,non,73084.83333333333,14158,False,False
42229,overrated,100899.83333333333,23928,False,True
46573,non,22402.166666666668,14533,False,False
84441,non,18538.833333333332,13080,False,False
145730,overrated,55374.5,30530,False,True
104052,overrated,10836.5,853491,False,True
17797,non,38112.666666666664,6015,False,False
77408,non,16763.5,1141,False,False
19100,non,84955.66666666667,3406,False,False
64303,non,8542.833333333334,4055,False,False
81960,overrated,29797.0,40952,False,True
6039,overrated,30307.5,41326,False,True
68213,non,95133.16666666667,1135,False,False
43302,non,71484.83333333333,5808,False,False
158818,non,123909.66666666667,6166,False,False
55923,non,46419.833333333336,4483,False,False
67112,overrated,21157.5,59873,False,True
31306,hidden,159378.5,2515,True,False
146424,overrated,8926.333333333334,116705,False,True
59599,overrated,32294.5,20425,False,True
56198,non,77158.16666666667,2947,False,False
120888,non,20473.666666666668,4514,False,False
100729,overrated,5137.5,53910,False,True
104762,non,24048.166666666668,5246,False,False
34177,non,5540.5,2389,False,False
90747,non,17375.5,5296,False,False
146606,non,42170.0,3033,False,False
3661,non,106788.16666666667,674,False,False
68802,non,48855.166666666664,1883,False,False
68225,overrated,17640.5,25110,False,True
66811,overrated,28207.833333333332,24543,False,True
148833,non,56370.666666666664,210,False,False
65479,non,58896.666666666664,6391,False,False
85717,non,43793.666666666664,12884,False,False
142309,overrated,13589.166666666666,4186881,False,True
34074,non,40273.0,16331,False,False
50518,non,20453.166666666668,17432,False,False
